room,id,rssi,time
Living Room,FF2CA9DF-B88D-7EBD-86FA-F53722232817,-95.0,742084591.415875
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084591.506841
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084591.513169
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084591.635546
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084591.646444
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084591.76381
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084591.771702
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084592.16257
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084592.172339
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084592.25765
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084592.289852
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-90.0,742084592.46257
Living Room,4A03A209-FF7C-9753-0D47-29A6494FA526,-98.0,742084592.510821
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084592.930177
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084593.359897
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084593.708201
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084593.718704
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084593.857839
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084593.867184
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084594.518988
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084594.544739
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084594.551462
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084594.665773
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-90.0,742084594.692824
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-92.0,742084594.857684
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084595.348641
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084595.360917
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-93.0,742084595.526689
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084595.712242
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084595.736961
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084595.744379
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084596.195752
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084596.230535
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084596.318733
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-93.0,742084596.368149
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084596.456718
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084596.575456
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084596.894591
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084596.995042
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084597.004205
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-64.0,742084597.145114
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-65.0,742084597.157397
Living Room,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-94.0,742084597.161998
Living Room,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-96.0,742084597.262074
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-89.0,742084597.598062
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-63.0,742084597.927102
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-63.0,742084597.93635
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084598.048002
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084598.061844
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-64.0,742084598.436003
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-64.0,742084598.586523
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084598.707335
Living Room,767B7B8B-5B66-F187-5E3F-2D91165B7273,-96.0,742084598.809403
Living Room,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-94.0,742084599.034592
Living Room,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-94.0,742084599.041445
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-62.0,742084599.121695
Living Room,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-98.0,742084599.146223
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084599.243418
Living Room,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084599.263783
Bedroom,C89F2066-D85B-7A21-E292-A1735A30A295,-62.0,742084606.253193
Bedroom,AB8FA414-1C59-7DE7-F7EF-87C6CF2A303B,-57.0,742084606.271587
Bedroom,4468381F-9D7E-67F5-6AB9-D302F8CA60A6,-94.0,742084606.27694
Bedroom,B210D423-416D-1F40-2CCD-20C41A4958E9,-88.0,742084606.279099
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084606.282323
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084606.292886
Bedroom,DB047FFD-D211-EDF3-345E-1FE933920DC2,-72.0,742084606.307664
Bedroom,E834AAA0-5049-34E4-BFCA-2D38C282CC37,-93.0,742084606.315975
Bedroom,73F9C92F-340B-CA83-81CB-897AF5315FF8,-52.0,742084606.317853
Bedroom,A958925A-1392-C100-BAC0-B4FF0EB2B292,-77.0,742084606.33714
Bedroom,584E0854-B480-2B8F-47B3-6C5D118B94A6,-52.0,742084606.347081
Bedroom,226CA360-64FE-B4D2-2A22-235AD97A4B44,-74.0,742084606.353616
Bedroom,90662E08-A022-5AF1-06DE-12926F210458,-92.0,742084606.370109
Bedroom,6F0C67B0-EE52-C6F1-2592-0AE4B3ED61B1,-94.0,742084606.37835
Bedroom,F0E4C4E0-A39C-12A0-6A9E-7556B634634D,-97.0,742084606.382963
Bedroom,4F103550-8211-51B0-D59E-7991A1A0957E,-99.0,742084606.39312
Bedroom,B0C4F98E-F9D4-1338-30FF-8CF04C2C66D6,-50.0,742084606.407552
Bedroom,9585A0D0-1BDE-07A5-E45A-B6CB4272B422,-91.0,742084606.442107
Bedroom,216D23F7-E6A1-7727-A3D5-91C76258F327,-93.0,742084606.465522
Bedroom,DD2D3B1C-1189-A6C3-F8D3-FA61CFF3E17A,-67.0,742084606.519195
Bedroom,CDC3419C-863A-D4EB-AD61-3FA87F76D7B2,-53.0,742084606.530253
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084606.545171
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084606.554519
Bedroom,CE8E02F4-6E03-1674-5611-3CFFB7F205F8,-95.0,742084606.574249
Bedroom,40917BB3-5997-7B55-3735-EFA932B9222F,-91.0,742084606.616359
Bedroom,11FE69C7-7DD2-13AF-1493-7B63E92D5B0D,-81.0,742084606.640678
Bedroom,A37C1D23-92BB-B847-8018-C22651E46D48,-93.0,742084606.650344
Bedroom,C6ED9620-AD51-87B2-3861-8081C535820F,-91.0,742084606.664032
Bedroom,03D87D1A-0EFB-7FDA-066B-8E23DE476205,-98.0,742084606.694651
Bedroom,C515D8FF-1F70-7262-0C58-1A988AD33B43,-60.0,742084606.769931
Bedroom,12DC1D96-8C58-E705-7910-3FE1E1F6CF2E,-79.0,742084606.790163
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084606.809341
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084606.818915
Bedroom,E0457F12-ACB3-1975-B620-ABA033464B11,-94.0,742084606.842892
Bedroom,439088BA-AB72-D747-C574-BAAE3D8EEA42,-94.0,742084606.904922
Bedroom,E4D047CD-8877-F22A-8643-C5A756527FC4,-90.0,742084606.9124
Bedroom,38D9F6F6-ACB4-3B9E-F0F3-5DA8FABF46B7,-89.0,742084606.929921
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084606.944047
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084606.951436
Bedroom,767B7B8B-5B66-F187-5E3F-2D91165B7273,-98.0,742084607.012005
Bedroom,767B7B8B-5B66-F187-5E3F-2D91165B7273,-98.0,742084607.019215
Bedroom,AF8BA935-E3CC-8590-E4D8-7884C09FD19B,-98.0,742084607.045679
Bedroom,81488ECC-4708-C2C5-FDF4-87F8A98ECA95,-86.0,742084607.100657
Bedroom,787F4872-E062-6C4C-84D4-EC834C234903,-89.0,742084607.161102
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084607.19619
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084607.205523
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084607.325791
Bedroom,EA40B57C-5195-B26D-3C8B-C70B02313681,-94.0,742084607.372562
Bedroom,652240CD-0C36-FFCB-1F24-A52CE6B1A21E,-90.0,742084607.395202
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084607.420757
Bedroom,9488D239-D083-5BBE-29BC-25FADF048ADD,-81.0,742084607.462147
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084607.60232
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084607.655841
Bedroom,3507D905-A408-5976-2590-61DDF6681B36,-94.0,742084607.682246
Bedroom,0D8A53BC-8C13-4F34-1024-D25F0A7DEBFE,-84.0,742084607.770323
Bedroom,14C5B0A7-CF70-4D8C-2ABA-4D0747F5E489,-82.0,742084607.838379
Bedroom,E961CEAF-9981-8E9A-12F1-7B3693583246,-88.0,742084607.944617
Bedroom,EBA0D0DB-5554-88CF-D38C-B68B55D489BC,-92.0,742084607.966297
Bedroom,53016A5F-F5CB-5C8F-B8B0-5ADB76F6736A,-91.0,742084608.155925
Bedroom,43E8E0B3-70E4-5D26-DF86-805FF6BB66D9,-93.0,742084608.24177
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084608.26405
Bedroom,2FC7A4D8-1F0A-5198-904D-DC871565BE81,-96.0,742084608.270422
Bedroom,07DE9539-F736-B2E9-91EF-1BE51F72A30F,-90.0,742084608.289963
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084608.522087
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084608.65561
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084608.666525
Bedroom,65BF8987-7276-CB8E-D260-7D4C2EB7066D,-84.0,742084608.80358
Bedroom,E05EC2EE-3D39-2311-C5C0-80559B1F484F,-95.0,742084608.87239
Bedroom,69F3590A-4840-D062-DAAC-1CD33F99A8CF,-95.0,742084608.953931
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084609.193689
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084609.20255
Bedroom,4086DBEA-CF73-7FB8-ACEF-304360C13A20,-94.0,742084609.300327
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084609.319439
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084609.45889
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-96.0,742084609.477626
Bedroom,91F49612-0B04-8734-990E-1CCADCBB1AF8,-69.0,742084609.549138
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084609.595576
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-60.0,742084609.75719
Bedroom,C664414A-F7D4-BD2E-0D7C-C514194D85F0,-84.0,742084609.914187
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084609.984999
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084609.996683
Bedroom,99DBA235-F325-3973-E7D4-C81D0428E38C,-98.0,742084610.065113
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084610.149163
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084610.41678
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084610.542552
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084610.81062
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084610.942551
Bedroom,26B7947C-D478-BF76-4904-73EF185C635E,-98.0,742084611.030503
Bedroom,03DF865E-BD6E-7AE1-2727-59E42A2C229A,-52.0,742084611.120007
Bedroom,05E41F49-FD25-6606-4BB1-52DA9FBF5637,-95.0,742084611.145824
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084611.3097
Bedroom,6CC26BF9-B443-EEFB-AA59-F3FADAC98750,-96.0,742084611.316723
Bedroom,FA31A665-404C-2DDC-C32D-E238252A820E,-82.0,742084611.374908
Bedroom,8C41ED50-7BAD-FF26-DDFA-3B7885928FB8,-96.0,742084611.597349
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-60.0,742084611.70335
Bedroom,25143387-AD1E-4C64-BE04-6FE1562A35F8,-94.0,742084611.85876
Bedroom,F5B8633B-9087-58B4-B54B-4C32C6CA70A5,-93.0,742084611.866853
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-59.0,742084611.956419
Bedroom,F6EE7211-D61A-3F9A-4F83-C0D414EEFFF0,-101.0,742084611.966062
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-56.0,742084612.054389
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-55.0,742084612.20227
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084612.234904
Bedroom,3DCDEA1C-ED8B-253E-DB47-9D5A383D8211,-99.0,742084612.439776
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-62.0,742084612.451377
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-63.0,742084612.463029
Bedroom,386D7A63-4481-A6A6-C05B-AC9B60508E0F,-100.0,742084612.536531
Bedroom,59E26521-26D3-1E1C-EF4B-C290CFBFCF01,-92.0,742084612.588326
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084612.59378
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084612.600839
Bedroom,58C69AC1-3E6A-FB64-3548-6C97669BD31E,-94.0,742084612.634515
Bedroom,654ED169-894C-2475-BDA7-3AF7913DD69E,-89.0,742084612.707507
Bedroom,654ED169-894C-2475-BDA7-3AF7913DD69E,-89.0,742084612.714035
Bedroom,5A3D4F93-032D-0F65-4111-7AD47A729C72,-92.0,742084612.801574
Bedroom,DC04F0B4-B011-C554-FE8A-8287398A18E5,-90.0,742084612.818698
Bedroom,EE5DEC61-D690-EF51-AEC4-3A86F6E5B3E0,-96.0,742084612.842513
Bedroom,5D293E9C-5561-AC58-4941-AA7703DC88A0,-88.0,742084612.850541
Bedroom,0B64634B-A7C1-085D-3C6C-D41EDA23D56D,-96.0,742084612.930711
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084612.977995
Bedroom,7D31BA82-78C4-E3E9-DC0D-66CE87D253B4,-98.0,742084613.026406
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-58.0,742084613.109122
Bedroom,7741EC06-38EE-B120-A72A-37EA6D178320,-95.0,742084613.190967
Bedroom,E27EC5BE-D00E-6D28-E5B9-65CF68BCA070,-95.0,742084613.19675
Bedroom,E27EC5BE-D00E-6D28-E5B9-65CF68BCA070,-95.0,742084613.196814
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-60.0,742084613.246037
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-60.0,742084613.253714
Bedroom,1DE19AA8-8F19-DBBE-53C5-5D7C3F46FE8D,-54.0,742084613.276466
Bedroom,1B43E976-280D-E2CD-5B4C-C2DE858703B8,-95.0,742084613.292179
Bedroom,5357FDD2-CD99-F96E-AF30-18F744B2E1BC,-92.0,742084613.484342
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084613.514692
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084613.659558
Bedroom,D88C9B1C-F2B6-6F53-40AF-1ABA4DDE9D11,-99.0,742084613.726899
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084613.777777
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084613.784783
Bedroom,CA61DA11-5966-5CED-F3E2-934A821FAE7E,-94.0,742084613.79954
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-95.0,742084613.868364
Bedroom,903DA809-CB37-A7D7-0306-EE6BA5599A07,-74.0,742084613.938285
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084614.04624
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084614.189281
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-85.0,742084614.311757
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-84.0,742084614.320112
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084614.357846
Bedroom,6CC26BF9-B443-EEFB-AA59-F3FADAC98750,-91.0,742084614.421188
Bedroom,8A131E56-01F9-D756-30B9-08676216DC84,-98.0,742084614.427819
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-91.0,742084614.606277
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-91.0,742084614.614747
Bedroom,685F65B2-297E-3E9A-DC48-72D6326D152E,-93.0,742084614.63786
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084614.69082
Bedroom,69450CDC-6539-10B5-1B48-131BC3287A06,-98.0,742084614.713467
Bedroom,69450CDC-6539-10B5-1B48-131BC3287A06,-95.0,742084614.717243
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-90.0,742084614.720483
Bedroom,F1057D81-3CEC-56DA-59A1-38FD9A5FF86F,-99.0,742084614.805381
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084614.836881
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084615.210436
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084615.219149
Bedroom,05D45550-D3D6-6D3B-45F7-BF3BC212C75D,-99.0,742084615.290689
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084615.339522
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084615.467713
Bedroom,FF2CA9DF-B88D-7EBD-86FA-F53722232817,-98.0,742084615.47655
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084615.594209
Bedroom,767B7B8B-5B66-F187-5E3F-2D91165B7273,-95.0,742084615.656198
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084615.731984
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084615.848233
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084615.855175
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-96.0,742084615.974517
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-92.0,742084616.084055
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-93.0,742084616.09132
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084616.353524
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084616.362105
Bedroom,D2D7FA75-D683-92FB-632C-3B8E05B5EF83,-96.0,742084616.519333
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084616.590764
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084616.606907
Bedroom,79E3B532-0911-6D4A-5FD6-8E7C487F1014,-79.0,742084616.887752
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-77.0,742084617.135642
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-76.0,742084617.147172
Bedroom,42BBDA52-F226-781A-AA8C-AFF3B358AE0E,-96.0,742084617.194182
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084617.259539
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084617.39289
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-79.0,742084617.632966
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-83.0,742084618.070553
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084618.196956
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084618.203932
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084618.45042
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-65.0,742084618.711649
Bedroom,66015E8F-7230-1CC2-D958-45CB11E569F5,-90.0,742084618.751061
Bedroom,60F91619-FBB3-917F-ACC8-8D69D8F59E5D,-99.0,742084618.773147
Bedroom,767B7B8B-5B66-F187-5E3F-2D91165B7273,-97.0,742084618.881146
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084618.904679
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084618.96362
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-62.0,742084619.01714
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084619.233805
Bedroom,56FF9854-C0F6-9570-88B5-4A16D5EFD61B,-95.0,742084619.356752
Bedroom,EE050CC5-3DA6-F409-455F-7ADCB7A4C8CB,-94.0,742084619.498877
Bedroom,541B6C90-0A35-0645-6A8E-BC70170B585D,-93.0,742084619.606474
Bedroom,767B7B8B-5B66-F187-5E3F-2D91165B7273,-94.0,742084619.613153
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084619.619828
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084619.891114
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084619.903903
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-97.0,742084619.941355
Bedroom,CE899E7E-49CB-3558-1600-533CDB18F808,-96.0,742084620.014449
Bedroom,7869452E-19DA-2B00-EE7D-C3799B5612FC,-96.0,742084620.030099
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084620.066084
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-72.0,742084620.160262
Bedroom,92C0C9BD-9547-B2D0-A1C2-9EBCD30460CD,-92.0,742084620.302022
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084620.309933
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084620.587494
Bedroom,FA9037CE-D134-1FD8-B193-EB47D2B6B815,-98.0,742084620.961315
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084621.244399
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-73.0,742084621.253111
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084621.367379
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-96.0,742084621.605842
Bedroom,B0EEB4AE-93A4-A7B1-B498-C21918CEBC9A,-97.0,742084621.810811
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084621.995089
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-81.0,742084622.001344
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084622.126495
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084622.135254
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-93.0,742084622.333306
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-95.0,742084622.339958
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-69.0,742084622.517588
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084622.914947
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084623.030716
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084623.041737
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-75.0,742084623.168641
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-71.0,742084623.301182
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084623.497922
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-64.0,742084623.583053
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084623.825373
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084623.833889
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-96.0,742084624.008168
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-96.0,742084624.008312
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084624.195661
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-65.0,742084624.232324
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-65.0,742084624.325031
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-70.0,742084624.464294
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-80.0,742084624.585662
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-74.0,742084624.719268
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-82.0,742084624.836783
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-78.0,742084624.845107
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-96.0,742084624.852763
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-95.0,742084624.852878
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-91.0,742084624.954405
Bedroom,1DD38129-1CAB-AAF3-C154-BAD4286C3258,-91.0,742084624.961979
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-61.0,742084624.969617
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084625.358817
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-65.0,742084625.484956
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084625.616753
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-63.0,742084625.736146
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-67.0,742084625.770187
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084626.009039
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-66.0,742084626.020804
Bedroom,94CE6244-F55B-5A57-E0D3-400D3E564F48,-68.0,742084626.135726
